timestamp,market,side,price,qty,fee,cash_after,position_qty_after,realized_pnl,reason
2026-04-19T11:45:07.643634+00:00,KRW-IN,buy,99.24960000,2518.543919400373,125.04476067,750268.56403077,2518.543919400373,0.00000000,uptrend filter passed; selected from top-volume scan
2026-04-19T12:10:08.096103+00:00,KRW-IN,sell,98.85055000,2518.543919400373,124.47972582,999103.53593684,0.000000000000,-1129.50467685,trend break
2026-04-19T12:15:15.190172+00:00,KRW-CPOOL,buy,41.92095000,5955.280022094391,124.88794199,749327.65195263,5955.280022094391,0.00000000,uptrend filter passed; selected from top-volume scan
2026-04-19T12:20:15.264347+00:00,KRW-CPOOL,sell,41.37930000,5955.280022094391,123.21265931,995629.75791157,0.000000000000,-3348.89008328,stop loss reached: -1.24%
2026-04-20T11:06:04.693356+00:00,KRW-DOGE,buy,141.07050000,1771.277481826463,125.00000000,750000.00000000,1771.277481826463,0.00000000,uptrend filter passed; selected from top-volume scan
2026-04-20T11:16:04.888215+00:00,KRW-DOGE,sell,139.93000000,1771.277481826463,123.92742902,997730.93060296,0.000000000000,-2144.06939704,trend break
2026-04-20T11:21:11.955352+00:00,KRW-PIEVERSE,buy,1573.78650000,158.412857324939,124.71636633,748298.19795222,158.412857324939,0.00000000,uptrend filter passed; selected from top-volume scan
2026-04-20T11:31:12.140666+00:00,KRW-PIEVERSE,sell,1616.19150000,158.412857324939,128.01275675,1004195.69869475,0.000000000000,6589.48445811,take profit reached: 2.75%
2026-04-20T11:36:19.300238+00:00,KRW-BLUR,buy,46.42320000,5405.129336438476,125.52446234,753146.77402106,5405.129336438476,0.00000000,uptrend filter passed; selected from top-volume scan
2026-04-20T11:41:19.418864+00:00,KRW-BLUR,sell,45.97700000,5405.129336438476,124.25581575,1001534.14970674,0.000000000000,-2536.02452567,trend break
2026-04-20T11:46:26.507227+00:00,KRW-PIEVERSE,buy,1699.84950000,147.223825202156,125.19176871,751150.61228006,147.223825202156,0.00000000,uptrend filter passed; selected from top-volume scan
2026-04-20T11:51:26.590526+00:00,KRW-PIEVERSE,sell,1577.21100000,147.223825202156,116.10151829,983237.54733269,0.000000000000,-18171.41060534,stop loss reached: -7.17%
2026-04-20T11:56:33.602699+00:00,KRW-ONT,buy,112.05600000,2192.533038300100,122.90469342,737428.16049952,2192.533038300100,0.00000000,uptrend filter passed; selected from top-volume scan
