timestamp,market,side,price,qty,fee,cash_after,position_qty_after,realized_pnl,reason
2026-04-19T05:01:08.160852+00:00,KRW-BTC,sell,60868936.01346469,0.003275110549,99.67624721,999523.10832858,0.000000000000,-714.72058111,trend break
2026-04-19T05:02:09.079045+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T05:02:09.084472+00:00,KRW-BTC,sell,61346880.66587473,0.003289699050,100.90638752,1001711.86865871,0.000000000000,1811.86865871,take profit reached: 1.01%
2026-04-19T05:02:09.087239+00:00,KRW-BTC,buy,61435913.81658601,0.003259367202,100.17118687,801369.49492696,0.003259367202,0.00000000,uptrend filter passed
2026-04-19T05:02:09.093016+00:00,KRW-BTC,sell,61075628.90479430,0.003259367202,99.53395086,1000337.86269596,0.000000000000,-1273.83477588,stop loss reached: -0.54%
2026-04-19T05:02:09.095324+00:00,KRW-BTC,buy,61056729.47105141,0.003275110549,100.03378627,800270.29015677,0.003275110549,0.00000000,uptrend filter passed
2026-04-19T05:02:09.098740+00:00,KRW-BTC,sell,60868936.01346469,0.003275110549,99.67624721,999523.10832858,0.000000000000,-714.72058111,trend break
2026-04-19T05:18:33.403843+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T05:18:33.410908+00:00,KRW-BTC,sell,61346880.66587473,0.003289699050,100.90638752,1001711.86865871,0.000000000000,1811.86865871,take profit reached: 1.01%
2026-04-19T05:18:33.412918+00:00,KRW-BTC,buy,61435913.81658601,0.003259367202,100.17118687,801369.49492696,0.003259367202,0.00000000,uptrend filter passed
2026-04-19T05:18:33.416912+00:00,KRW-BTC,sell,61075628.90479430,0.003259367202,99.53395086,1000337.86269596,0.000000000000,-1273.83477588,stop loss reached: -0.54%
2026-04-19T05:18:33.417927+00:00,KRW-BTC,buy,61056729.47105141,0.003275110549,100.03378627,800270.29015677,0.003275110549,0.00000000,uptrend filter passed
2026-04-19T05:18:33.420050+00:00,KRW-BTC,sell,60868936.01346469,0.003275110549,99.67624721,999523.10832858,0.000000000000,-714.72058111,trend break
2026-04-19T05:38:18.985618+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T06:21:25.305797+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T06:21:25.318967+00:00,KRW-BTC,sell,61346880.66587473,0.003289699050,100.90638752,1001711.86865871,0.000000000000,1811.86865871,take profit reached: 1.01%
2026-04-19T06:21:25.322626+00:00,KRW-BTC,buy,61435913.81658601,0.003259367202,100.17118687,801369.49492696,0.003259367202,0.00000000,uptrend filter passed
2026-04-19T06:21:25.330728+00:00,KRW-BTC,sell,61075628.90479430,0.003259367202,99.53395086,1000337.86269596,0.000000000000,-1273.83477588,stop loss reached: -0.54%
2026-04-19T06:21:25.331791+00:00,KRW-BTC,buy,61056729.47105141,0.003275110549,100.03378627,800270.29015677,0.003275110549,0.00000000,uptrend filter passed
2026-04-19T06:21:25.332855+00:00,KRW-BTC,sell,60868936.01346469,0.003275110549,99.67624721,999523.10832858,0.000000000000,-714.72058111,trend break
2026-04-19T06:28:21.348732+00:00,KRW-BTC,buy,112161052.50000000,0.001782258596,100.00000000,800000.00000000,0.001782258596,0.00000000,uptrend filter passed
2026-04-19T06:28:36.446376+00:00,KRW-BTC,sell,111981981.00000000,0.001782258596,99.79042414,999481.05785561,0.000000000000,-418.94214439,trend break
2026-04-19T06:32:07.912985+00:00,KRW-BTC,buy,112159051.50000000,0.001781365488,99.94810579,799584.84628449,0.001781365488,0.00000000,uptrend filter passed
2026-04-19T06:48:14.456101+00:00,KRW-BTC,sell,112011966.00000000,0.001781365488,99.76712522,999019.32959118,0.000000000000,-361.78015864,trend break
